workbook_id,category,sheet_index,sheet_id,observed_unit,canonical_unit,dimension,canonical_si_unit,conversion_kind,si_multiplier,si_offset,pressure_basis,temperature_kind,reference_state,quantity_kind,evidence_source,evidence_confidence,occurrences,normalization_hazard
1e714a35863a0d7e,bha-tools,11,s0011,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,3,s0003,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,3,s0003,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,3,s0003,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,3,s0003,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,3,s0003,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,3,s0003,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,5,s0005,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,5,s0005,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,5,s0005,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,5,s0005,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,5,s0005,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,5,s0005,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,8,s0008,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,8,s0008,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,8,s0008,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,8,s0008,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,8,s0008,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,8,s0008,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,9,s0009,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,9,s0009,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,9,s0009,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,9,s0009,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,9,s0009,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,9,s0009,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,4,s0004,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,4,s0004,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,4,s0004,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,4,s0004,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,4,s0004,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,4,s0004,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
1e714a35863a0d7e,bha-tools,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
1e714a35863a0d7e,bha-tools,2,s0002,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,1,
1e714a35863a0d7e,bha-tools,2,s0002,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
1e714a35863a0d7e,bha-tools,2,s0002,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,4,
1e714a35863a0d7e,bha-tools,2,s0002,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
1e714a35863a0d7e,bha-tools,2,s0002,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
261356ca402063dc,torque-drag-drillstring,2,s0002,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
261356ca402063dc,torque-drag-drillstring,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
261356ca402063dc,torque-drag-drillstring,2,s0002,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,4,torque-vs-energy
261356ca402063dc,torque-drag-drillstring,2,s0002,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
261356ca402063dc,torque-drag-drillstring,2,s0002,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,5,
261356ca402063dc,torque-drag-drillstring,2,s0002,in^3,in^3,volume,m^3,scale,1.6387064e-05,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,2,actual-vs-standard-reference-state
261356ca402063dc,torque-drag-drillstring,2,s0002,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,4,
261356ca402063dc,torque-drag-drillstring,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,10,gauge-vs-absolute-and-pressure-vs-stress
261356ca402063dc,torque-drag-drillstring,1,s0001,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
261356ca402063dc,torque-drag-drillstring,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
261356ca402063dc,torque-drag-drillstring,1,s0001,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,4,torque-vs-energy
261356ca402063dc,torque-drag-drillstring,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
261356ca402063dc,torque-drag-drillstring,1,s0001,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,5,
261356ca402063dc,torque-drag-drillstring,1,s0001,in^3,in^3,volume,m^3,scale,1.6387064e-05,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,2,actual-vs-standard-reference-state
261356ca402063dc,torque-drag-drillstring,1,s0001,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,4,
261356ca402063dc,torque-drag-drillstring,1,s0001,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,10,gauge-vs-absolute-and-pressure-vs-stress
266671ee19a7b17b,bha-tools,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
266671ee19a7b17b,bha-tools,2,s0002,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
266671ee19a7b17b,bha-tools,2,s0002,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
266671ee19a7b17b,bha-tools,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
266671ee19a7b17b,bha-tools,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
266671ee19a7b17b,bha-tools,5,s0005,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
266671ee19a7b17b,bha-tools,4,s0004,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
266671ee19a7b17b,bha-tools,4,s0004,deg/30m,deg/30m,curvature,rad/m,scale,0.0005817764,0.0,not-applicable,not-applicable,not-applicable,curvature,cell-text,high,1,interval-basis-and-angle-convention
266671ee19a7b17b,bha-tools,4,s0004,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
266671ee19a7b17b,bha-tools,4,s0004,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
282c3e39ed333b87,hydraulics,3,s0003,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
282c3e39ed333b87,hydraulics,3,s0003,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
282c3e39ed333b87,hydraulics,3,s0003,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,5,gauge-vs-absolute-and-pressure-vs-stress
282c3e39ed333b87,hydraulics,3,s0003,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,6,
282c3e39ed333b87,hydraulics,1,s0001,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,1,
282c3e39ed333b87,hydraulics,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
282c3e39ed333b87,hydraulics,1,s0001,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
282c3e39ed333b87,hydraulics,1,s0001,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,4,
282c3e39ed333b87,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
282c3e39ed333b87,hydraulics,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
282c3e39ed333b87,hydraulics,1,s0001,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
282c3e39ed333b87,hydraulics,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,1,
282c3e39ed333b87,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
282c3e39ed333b87,hydraulics,1,s0001,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
282c3e39ed333b87,hydraulics,1,s0001,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
282c3e39ed333b87,hydraulics,1,s0001,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
282c3e39ed333b87,hydraulics,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
282c3e39ed333b87,hydraulics,2,s0002,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,10,
282c3e39ed333b87,hydraulics,2,s0002,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,10,actual-vs-standard-reference-state
282c3e39ed333b87,hydraulics,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,60,gauge-vs-absolute-and-pressure-vs-stress
282c3e39ed333b87,hydraulics,2,s0002,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,10,
2f31e7e9f41839d2,hydraulics,3,s0003,L/min,L/min,volumetric_flow,m^3/s,scale,1.6666666666666667e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,L/s,L/s,volumetric_flow,m^3/s,scale,0.001,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,11,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,bar,bar,pressure,Pa,scale,100000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,2,gauge-vs-absolute-and-pressure-vs-stress
2f31e7e9f41839d2,hydraulics,3,s0003,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,34,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,2,
2f31e7e9f41839d2,hydraulics,3,s0003,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,25,
2f31e7e9f41839d2,hydraulics,3,s0003,ft/min,ft/min,velocity,m/s,scale,0.00508,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,17,
2f31e7e9f41839d2,hydraulics,3,s0003,ft/s,ft/s,velocity,m/s,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,5,
2f31e7e9f41839d2,hydraulics,3,s0003,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,gal,gal,volume,m^3,scale,0.003785411784,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,4,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,6,
2f31e7e9f41839d2,hydraulics,3,s0003,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,14,
2f31e7e9f41839d2,hydraulics,3,s0003,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,kPa,kPa,pressure,Pa,scale,1000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,2,gauge-vs-absolute-and-pressure-vs-stress
2f31e7e9f41839d2,hydraulics,3,s0003,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,5,
2f31e7e9f41839d2,hydraulics,3,s0003,kg/m^3,kg/m^3,density,kg/m^3,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,5,mass-density-vs-mud-weight-gradient
2f31e7e9f41839d2,hydraulics,3,s0003,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
2f31e7e9f41839d2,hydraulics,3,s0003,m/s,m/s,velocity,m/s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,velocity,cell-text,high,3,
2f31e7e9f41839d2,hydraulics,3,s0003,m^2,m^2,area,m^2,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,m^3,m^3,volume,m^3,scale,1.0,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,4,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,m^3/s,m^3/s,volumetric_flow,m^3/s,scale,1.0,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
2f31e7e9f41839d2,hydraulics,3,s0003,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,11,
2f31e7e9f41839d2,hydraulics,3,s0003,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
2f31e7e9f41839d2,hydraulics,3,s0003,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,4,
2f31e7e9f41839d2,hydraulics,3,s0003,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,23,mass-density-vs-mud-weight-gradient
2f31e7e9f41839d2,hydraulics,3,s0003,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,36,gauge-vs-absolute-and-pressure-vs-stress
2f31e7e9f41839d2,hydraulics,3,s0003,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,specific-gravity,specific-gravity,density_ratio,1,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,density_ratio,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,3,s0003,strokes/min,strokes/min,pump_rate,1/s,scale,0.016666666666666666,0.0,not-applicable,not-applicable,not-applicable,pump_rate,cell-text,high,4,
2f31e7e9f41839d2,hydraulics,6,s0006,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,5,
2f31e7e9f41839d2,hydraulics,6,s0006,in^2,in^2,area,m^2,scale,0.00064516,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,6,s0006,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,4,
2f31e7e9f41839d2,hydraulics,18,s0018,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
2f31e7e9f41839d2,hydraulics,20,s0020,bar,bar,pressure,Pa,scale,100000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
2f31e7e9f41839d2,hydraulics,20,s0020,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,20,s0020,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,20,s0020,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
2f31e7e9f41839d2,hydraulics,1,s0001,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
2f31e7e9f41839d2,hydraulics,14,s0014,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
