workbook_id,category,module_id,record_id,record_kind,module_kind,procedure_kind,visibility,execution_trigger,source_status,source_lines,executable_lines,calculation_topics,detected_units,risk_signals
65e07d7859867671,hydraulics,m0010,m0010-p0003,procedure,standard-module,sub,public,explicit-call,available,6,4,,m^2,
65e07d7859867671,hydraulics,m0010,m0010-p0004,procedure,standard-module,sub,public,explicit-call,available,5,3,,,
65e07d7859867671,hydraulics,m0010,m0010-p0005,procedure,standard-module,sub,public,explicit-call,available,5,3,,,
65e07d7859867671,hydraulics,m0010,m0010-p0006,procedure,standard-module,sub,public,explicit-call,available,4,4,,m^3,
65e07d7859867671,hydraulics,m0010,m0010-p0007,procedure,standard-module,sub,public,explicit-call,available,5,5,,m^3,
65e07d7859867671,hydraulics,m0010,m0010-p0008,procedure,standard-module,sub,public,explicit-call,available,5,3,cross-cutting.lookup,,
65e07d7859867671,hydraulics,m0010,m0010-p0009,procedure,standard-module,sub,public,explicit-call,available,5,3,,,
65e07d7859867671,hydraulics,m0010,m0010-p0010,procedure,standard-module,sub,public,explicit-call,available,5,3,,,
65e07d7859867671,hydraulics,m0010,m0010-p0011,procedure,standard-module,sub,public,explicit-call,available,5,3,cross-cutting.lookup,,
65e07d7859867671,hydraulics,m0011,m0011,module,standard-module,,,,available,75,0,hydraulics.fluid-properties|hydraulics.hole-cleaning|hydraulics.reynolds-number,L/min|cP|deg|ft/s|ft^3|in|lbm/ft^3|lbm/gal|min|percent,
65e07d7859867671,hydraulics,m0011,m0011-p0001,procedure,standard-module,function,public,explicit-call,available,62,52,,percent,
65e07d7859867671,hydraulics,m0012,m0012,module,standard-module,,,,available,84,0,directional.coordinates,m^2,
65e07d7859867671,hydraulics,m0012,m0012-p0001,procedure,standard-module,sub,public,auto-exec,available,6,4,,,
65e07d7859867671,hydraulics,m0012,m0012-p0002,procedure,standard-module,sub,public,explicit-call,available,14,10,,,
65e07d7859867671,hydraulics,m0012,m0012-p0003,procedure,standard-module,sub,public,explicit-call,available,63,44,directional.coordinates,m^2,
65e07d7859867671,hydraulics,m0013,m0013,module,standard-module,,,,available,66,0,,m,
65e07d7859867671,hydraulics,m0013,m0013-p0001,procedure,standard-module,sub,public,explicit-call,available,18,13,,m,
65e07d7859867671,hydraulics,m0013,m0013-p0002,procedure,standard-module,sub,public,explicit-call,available,12,8,,,
65e07d7859867671,hydraulics,m0013,m0013-p0003,procedure,standard-module,sub,public,explicit-call,available,34,27,,m,
65e07d7859867671,hydraulics,m0014,m0014,module,class-or-document-module,,,,available,0,0,,,
65e07d7859867671,hydraulics,m0015,m0015,module,class-or-document-module,,,,available,0,0,,,
65e07d7859867671,hydraulics,m0016,m0016,module,class-or-document-module,,,,available,0,0,,,
65e07d7859867671,hydraulics,m0017,m0017,module,class-or-document-module,,,,available,0,0,,,
65e07d7859867671,hydraulics,m0018,m0018,module,class-or-document-module,,,,available,0,0,,,
65e07d7859867671,hydraulics,m0019,m0019,module,user-form,,,,available,36,0,,m^2|m^3,
65e07d7859867671,hydraulics,m0019,m0019-p0001,procedure,user-form,sub,private,explicit-call,available,9,9,,m^2,
65e07d7859867671,hydraulics,m0019,m0019-p0002,procedure,user-form,sub,private,explicit-call,available,10,9,,m^2,
65e07d7859867671,hydraulics,m0019,m0019-p0003,procedure,user-form,sub,private,explicit-call,available,4,4,,m^3,
65e07d7859867671,hydraulics,m0019,m0019-p0004,procedure,user-form,sub,private,explicit-call,available,5,5,,m^2,
65e07d7859867671,hydraulics,m0019,m0019-p0005,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020,module,user-form,,,,available,39,0,,m^2|m^3,
65e07d7859867671,hydraulics,m0020,m0020-p0001,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020-p0002,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020-p0003,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2|m^3,
65e07d7859867671,hydraulics,m0020,m0020-p0004,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020-p0005,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020-p0006,procedure,user-form,sub,private,explicit-call,available,3,3,,,
65e07d7859867671,hydraulics,m0020,m0020-p0007,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0020,m0020-p0008,procedure,user-form,sub,private,explicit-call,available,4,4,,m^2,
65e07d7859867671,hydraulics,m0021,m0021,module,user-form,,,,available,227,0,hydraulics.rheology,cP|ft|lbf|m|m^3|rpm,
65e07d7859867671,hydraulics,m0021,m0021-p0001,procedure,user-form,sub,private,explicit-call,available,213,183,hydraulics.rheology,cP|ft|lbf|m|rpm,
65e07d7859867671,hydraulics,m0021,m0021-p0002,procedure,user-form,sub,private,explicit-call,available,6,4,,m^3,
65e07d7859867671,hydraulics,m0021,m0021-p0003,procedure,user-form,sub,private,explicit-call,available,4,4,,m^3,
65e07d7859867671,hydraulics,m0022,m0022,module,unknown-module,,,,available,13,0,cross-cutting.lookup,,
779e267fd49f229e,directional,m0001,m0001,module,standard-module,,,,available,190,0,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
779e267fd49f229e,directional,m0001,m0001-p0001,procedure,standard-module,sub,public,explicit-call,available,3,3,,,
779e267fd49f229e,directional,m0001,m0001-p0002,procedure,standard-module,sub,public,explicit-call,available,169,163,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
779e267fd49f229e,directional,m0001,m0001-p0003,procedure,standard-module,sub,public,explicit-call,available,17,11,cross-cutting.lookup,,
779e267fd49f229e,directional,m0002,m0002,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0003,m0003,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0004,m0004,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
779e267fd49f229e,directional,m0004,m0004-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
779e267fd49f229e,directional,m0004,m0004-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
779e267fd49f229e,directional,m0004,m0004-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
779e267fd49f229e,directional,m0004,m0004-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
779e267fd49f229e,directional,m0004,m0004-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
779e267fd49f229e,directional,m0004,m0004-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
779e267fd49f229e,directional,m0005,m0005,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
779e267fd49f229e,directional,m0005,m0005-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
779e267fd49f229e,directional,m0005,m0005-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
779e267fd49f229e,directional,m0005,m0005-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
779e267fd49f229e,directional,m0005,m0005-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
779e267fd49f229e,directional,m0005,m0005-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
779e267fd49f229e,directional,m0005,m0005-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
779e267fd49f229e,directional,m0006,m0006,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0007,m0007,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0008,m0008,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0009,m0009,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0010,m0010,module,class-or-document-module,,,,available,0,0,,,
779e267fd49f229e,directional,m0011,m0011,module,unknown-module,,,,available,10,0,,,
7d8cc3b6df44e74a,bha-tools,m0001,m0001,module,standard-module,,,,available,155,0,bha.geometry,ft|h|in|min,filesystem-write
7d8cc3b6df44e74a,bha-tools,m0001,m0001-p0001,procedure,standard-module,sub,public,explicit-call,available,58,48,,ft|h|min,filesystem-write
7d8cc3b6df44e74a,bha-tools,m0001,m0001-p0002,procedure,standard-module,sub,public,explicit-call,available,55,40,bha.geometry,h|in,
7d8cc3b6df44e74a,bha-tools,m0001,m0001-p0003,procedure,standard-module,function,public,explicit-call,available,18,16,,ft,
7d8cc3b6df44e74a,bha-tools,m0001,m0001-p0004,procedure,standard-module,function,public,explicit-call,available,18,12,,,
7d8cc3b6df44e74a,bha-tools,m0002,m0002,module,class-or-document-module,,,,available,0,0,,,
7d8cc3b6df44e74a,bha-tools,m0003,m0003,module,class-or-document-module,,,,available,0,0,,,
7d8cc3b6df44e74a,bha-tools,m0004,m0004,module,class-or-document-module,,,,available,0,0,,,
86e1a87c92bcaf52,bha-tools,m0001,m0001,module,class-or-document-module,,,,available,22,0,bha.geometry,,
86e1a87c92bcaf52,bha-tools,m0001,m0001-p0001,procedure,class-or-document-module,sub,private,worksheet-event,available,3,3,,,
86e1a87c92bcaf52,bha-tools,m0001,m0001-p0002,procedure,class-or-document-module,sub,private,worksheet-event,available,3,3,bha.geometry,,
86e1a87c92bcaf52,bha-tools,m0001,m0001-p0003,procedure,class-or-document-module,sub,private,worksheet-event,available,14,13,bha.geometry,,
86e1a87c92bcaf52,bha-tools,m0002,m0002,module,class-or-document-module,,,,available,55,0,,m^3,
86e1a87c92bcaf52,bha-tools,m0002,m0002-p0001,procedure,class-or-document-module,sub,private,worksheet-event,available,3,3,,,
86e1a87c92bcaf52,bha-tools,m0002,m0002-p0002,procedure,class-or-document-module,sub,private,worksheet-event,available,3,3,,,
86e1a87c92bcaf52,bha-tools,m0002,m0002-p0003,procedure,class-or-document-module,sub,private,worksheet-event,available,47,32,,m^3,
86e1a87c92bcaf52,bha-tools,m0003,m0003,module,class-or-document-module,,,,available,51,0,,m^3,
86e1a87c92bcaf52,bha-tools,m0003,m0003-p0001,procedure,class-or-document-module,sub,private,worksheet-event,available,3,3,,,
86e1a87c92bcaf52,bha-tools,m0003,m0003-p0002,procedure,class-or-document-module,sub,private,worksheet-event,available,47,32,,m^3,
86e1a87c92bcaf52,bha-tools,m0004,m0004,module,class-or-document-module,,,,available,0,0,,,
86e1a87c92bcaf52,bha-tools,m0005,m0005,module,class-or-document-module,,,,available,0,0,,,
86e1a87c92bcaf52,bha-tools,m0006,m0006,module,class-or-document-module,,,,available,0,0,,,
8c2e041f05eb97d0,general-drilling,m0001,m0001,module,standard-module,,,,available,393,0,cementing.volume|hydraulics.fluid-properties,K|MPa|cP|cm|degC|degF|ft^3|g/cm^3|lbm/ft^3|m^2|percent|ppm|psi|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0001,procedure,standard-module,sub,static,explicit-call,available,54,28,,K|cm|degF|m^2|percent|ppm|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0002,procedure,standard-module,function,static,explicit-call,available,20,7,hydraulics.fluid-properties,degF|g/cm^3|ppm|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0003,procedure,standard-module,function,static,explicit-call,available,20,7,,degF|ppm|psi|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0004,procedure,standard-module,function,static,explicit-call,available,44,22,,K|degF|percent|ppm|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0005,procedure,standard-module,function,static,explicit-call,available,18,7,,degC|degF|ppm,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0006,procedure,standard-module,function,static,explicit-call,available,59,25,cementing.volume,MPa|cP|degC|degF|percent|ppm|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0007,procedure,standard-module,function,static,explicit-call,available,21,11,hydraulics.fluid-properties,degF|lbm/ft^3|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0008,procedure,standard-module,function,static,explicit-call,available,54,36,,degF|psia,
8c2e041f05eb97d0,general-drilling,m0001,m0001-p0009,procedure,standard-module,function,static,explicit-call,available,77,58,,K|degF|ft^3|psia,
8c2e041f05eb97d0,general-drilling,m0002,m0002,module,standard-module,,,,available,935,0,cross-cutting.lookup|hydraulics.bit-nozzle|hydraulics.equivalent-circulating-density|hydraulics.fluid-properties|hydraulics.pressure-loss,bar|hp|min,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0001,procedure,standard-module,sub,public,explicit-call,available,45,42,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0002,procedure,standard-module,sub,public,explicit-call,available,72,70,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0003,procedure,standard-module,sub,public,explicit-call,available,72,70,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0004,procedure,standard-module,sub,public,explicit-call,available,54,52,cross-cutting.lookup,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0005,procedure,standard-module,sub,public,explicit-call,available,54,52,cross-cutting.lookup,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0006,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0007,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0008,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0009,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0010,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0011,procedure,standard-module,sub,public,explicit-call,available,34,23,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0012,procedure,standard-module,function,public,explicit-call,available,12,12,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0013,procedure,standard-module,sub,public,explicit-call,available,35,26,,bar|min,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0014,procedure,standard-module,sub,public,explicit-call,available,35,26,,bar|min,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0015,procedure,standard-module,sub,public,explicit-call,available,34,26,,bar|min,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0016,procedure,standard-module,sub,public,explicit-call,available,34,26,,bar|min,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0017,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0018,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0019,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0020,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0021,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0022,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0023,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0024,procedure,standard-module,sub,public,explicit-call,available,5,5,hydraulics.bit-nozzle|hydraulics.pressure-loss,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0025,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0026,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0027,procedure,standard-module,sub,public,explicit-call,available,5,5,hydraulics.fluid-properties,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0028,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0029,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0030,procedure,standard-module,sub,public,explicit-call,available,5,5,hydraulics.bit-nozzle,hp,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0031,procedure,standard-module,sub,public,explicit-call,available,5,5,hydraulics.equivalent-circulating-density|hydraulics.fluid-properties,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0032,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0033,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0034,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0035,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0036,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0037,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0002,m0002-p0038,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0003,m0003,module,standard-module,,,,available,152,0,cross-cutting.unit-conversion,,
8c2e041f05eb97d0,general-drilling,m0003,m0003-p0001,procedure,standard-module,sub,public,explicit-call,available,27,22,,,
8c2e041f05eb97d0,general-drilling,m0003,m0003-p0002,procedure,standard-module,sub,public,explicit-call,available,66,54,,,
8c2e041f05eb97d0,general-drilling,m0003,m0003-p0003,procedure,standard-module,sub,public,explicit-call,available,35,31,,,
8c2e041f05eb97d0,general-drilling,m0003,m0003-p0004,procedure,standard-module,function,static,explicit-call,available,12,8,cross-cutting.unit-conversion,,
8c2e041f05eb97d0,general-drilling,m0004,m0004,module,standard-module,,,,available,36,0,cross-cutting.unit-conversion,,
8c2e041f05eb97d0,general-drilling,m0004,m0004-p0001,procedure,standard-module,sub,public,explicit-call,available,13,9,,,
8c2e041f05eb97d0,general-drilling,m0004,m0004-p0002,procedure,standard-module,sub,public,explicit-call,available,13,9,cross-cutting.unit-conversion,,
8c2e041f05eb97d0,general-drilling,m0005,m0005,module,standard-module,,,,available,37,0,,,
8c2e041f05eb97d0,general-drilling,m0005,m0005-p0001,procedure,standard-module,sub,public,explicit-call,available,5,5,,,
8c2e041f05eb97d0,general-drilling,m0005,m0005-p0002,procedure,standard-module,sub,public,explicit-call,available,18,9,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006,module,standard-module,,,,available,510,0,hydraulics.fluid-properties,bbl|cP|cm|degC|degF|ft|ft^3|gal|kPa|kg|kg/m^3|m^2|m^3|mm|percent|ppg|psi|psi/ft,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0001,procedure,standard-module,sub,public,explicit-call,available,9,9,,degF,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0002,procedure,standard-module,sub,public,explicit-call,available,9,9,,degC,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0003,procedure,standard-module,sub,public,explicit-call,available,9,9,hydraulics.fluid-properties,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0004,procedure,standard-module,sub,public,explicit-call,available,9,9,hydraulics.fluid-properties,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0005,procedure,standard-module,sub,public,explicit-call,available,9,9,,bbl,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0006,procedure,standard-module,sub,public,explicit-call,available,9,9,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0007,procedure,standard-module,sub,public,explicit-call,available,9,9,,cP,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0008,procedure,standard-module,sub,public,explicit-call,available,9,9,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0009,procedure,standard-module,sub,public,explicit-call,available,10,10,,psi,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0010,procedure,standard-module,sub,public,explicit-call,available,10,10,,kPa,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0011,procedure,standard-module,sub,public,explicit-call,available,10,10,,cm|kg|m^2,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0012,procedure,standard-module,sub,public,explicit-call,available,9,9,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0013,procedure,standard-module,sub,public,explicit-call,available,13,13,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0014,procedure,standard-module,sub,public,explicit-call,available,13,13,,gal|ppg,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0015,procedure,standard-module,sub,public,explicit-call,available,13,13,,gal,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0016,procedure,standard-module,sub,public,explicit-call,available,13,13,,bbl,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0017,procedure,standard-module,sub,public,explicit-call,available,13,13,,m^3|mm,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0018,procedure,standard-module,sub,public,explicit-call,available,13,13,,kg/m^3|mm,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0019,procedure,standard-module,sub,public,explicit-call,available,11,11,,m^3|mm,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0020,procedure,standard-module,sub,public,explicit-call,available,11,11,,gal,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0021,procedure,standard-module,sub,public,explicit-call,available,11,11,,percent,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0022,procedure,standard-module,sub,public,explicit-call,available,11,11,,gal,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0023,procedure,standard-module,sub,public,explicit-call,available,9,9,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0024,procedure,standard-module,sub,public,explicit-call,available,12,11,,bbl|ft|gal,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0025,procedure,standard-module,sub,public,explicit-call,available,11,11,,ft,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0026,procedure,standard-module,sub,public,explicit-call,available,11,11,,gal,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0027,procedure,standard-module,sub,public,explicit-call,available,11,11,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0028,procedure,standard-module,sub,public,explicit-call,available,11,11,,ft,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0029,procedure,standard-module,sub,public,explicit-call,available,11,11,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0030,procedure,standard-module,sub,public,explicit-call,available,11,11,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0031,procedure,standard-module,sub,public,explicit-call,available,11,11,,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0032,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,ppg,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0033,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0034,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,kg/m^3,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0035,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,bbl,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0036,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,ft|ft^3,
8c2e041f05eb97d0,general-drilling,m0006,m0006-p0037,procedure,standard-module,sub,public,explicit-call,available,13,13,hydraulics.fluid-properties,ft|psi/ft,
8c2e041f05eb97d0,general-drilling,m0007,m0007,module,class-or-document-module,,,,available,0,0,,,
8c2e041f05eb97d0,general-drilling,m0008,m0008,module,unknown-module,,,,available,30,0,hydraulics.bit-nozzle,,
919d5d19a825b186,hydraulics,m0001,m0001,module,class-or-document-module,,,,available,0,0,,,
919d5d19a825b186,hydraulics,m0002,m0002,module,class-or-document-module,,,,available,0,0,,,
919d5d19a825b186,hydraulics,m0003,m0003,module,class-or-document-module,,,,available,0,0,,,
919d5d19a825b186,hydraulics,m0004,m0004,module,unknown-module,,,,available,2,0,,,
9900762f1edd4ae6,directional,m0001,m0001,module,standard-module,,,,available,190,0,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
9900762f1edd4ae6,directional,m0001,m0001-p0001,procedure,standard-module,sub,public,explicit-call,available,3,3,,,
9900762f1edd4ae6,directional,m0001,m0001-p0002,procedure,standard-module,sub,public,explicit-call,available,169,163,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
9900762f1edd4ae6,directional,m0001,m0001-p0003,procedure,standard-module,sub,public,explicit-call,available,17,11,cross-cutting.lookup,,
9900762f1edd4ae6,directional,m0002,m0002,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0003,m0003,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0004,m0004,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
9900762f1edd4ae6,directional,m0004,m0004-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
9900762f1edd4ae6,directional,m0004,m0004-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
9900762f1edd4ae6,directional,m0004,m0004-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
9900762f1edd4ae6,directional,m0004,m0004-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
9900762f1edd4ae6,directional,m0004,m0004-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
9900762f1edd4ae6,directional,m0004,m0004-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
9900762f1edd4ae6,directional,m0005,m0005,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
9900762f1edd4ae6,directional,m0005,m0005-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
9900762f1edd4ae6,directional,m0005,m0005-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
9900762f1edd4ae6,directional,m0005,m0005-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
9900762f1edd4ae6,directional,m0005,m0005-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
9900762f1edd4ae6,directional,m0005,m0005-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
9900762f1edd4ae6,directional,m0005,m0005-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
9900762f1edd4ae6,directional,m0006,m0006,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0007,m0007,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0008,m0008,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0009,m0009,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0010,m0010,module,class-or-document-module,,,,available,0,0,,,
9900762f1edd4ae6,directional,m0011,m0011,module,unknown-module,,,,available,10,0,,,
a09760979bc979fd,torque-drag-drillstring,m0001,m0001,module,standard-module,,,,available,111,0,casing.strength|torque-drag.axial-load|torque-drag.connection-capacity,,
a09760979bc979fd,torque-drag-drillstring,m0001,m0001-p0001,procedure,standard-module,sub,public,explicit-call,available,6,6,,,
