workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,formula_family_id,formula_kind,implementation,occurrence_count,layout_kind,cell_range_count,cell_ranges,functions,volatile_functions,external_reference_count,calculation_topics,classification_evidence,detected_units
7ebe5b47d502226d,bha-tools,.xlsx,4,s0004,worksheet,f000021,regular,worksheet-formula,1,single-cell,1,BH26,,,0,bha.geometry,local-context,ft
7ebe5b47d502226d,bha-tools,.xlsx,4,s0004,worksheet,f000022,regular,worksheet-formula,6,filled-column,1,BL16:BL21,SUM,,0,bha.geometry|cross-cutting.lookup,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,4,s0004,worksheet,f000023,regular,worksheet-formula,1,single-cell,1,BH29,,,0,bha.geometry,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000024,regular,worksheet-formula,1,single-cell,1,X16,SIN,,0,bha.geometry|directional.coordinates,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000025,regular,worksheet-formula,2,filled-row,1,X12:AB12,,,0,bha.geometry|directional.trajectory,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000026,regular,worksheet-formula,1,single-cell,1,X13,ACOS|COS|SIN,,0,bha.geometry,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000027,regular,worksheet-formula,1,single-cell,1,X15,COS|SIN,,0,bha.geometry|directional.coordinates,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000028,regular,worksheet-formula,1,single-cell,1,AB13,COS|PI|SIN,,0,bha.geometry|directional.coordinates|directional.trajectory,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000029,regular,worksheet-formula,1,single-cell,1,X14,TAN,,0,bha.geometry,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000030,regular,worksheet-formula,1,single-cell,1,X17,COS,,0,bha.geometry|directional.coordinates,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000031,regular,worksheet-formula,1,single-cell,1,AB15,PI|SIN,,0,bha.geometry|directional.coordinates,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000032,regular,worksheet-formula,26,filled-column,1,O8:O33,SQRT,,0,bha.geometry,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000033,regular,worksheet-formula,1,single-cell,1,N33,,,0,bha.geometry,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000034,regular,worksheet-formula,1,single-cell,1,AB14,COS|PI,,0,bha.geometry|directional.coordinates,local-context,
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000035,regular,worksheet-formula,92,filled-column,1,H6:H97,SQRT,,0,bha.geometry,local-context,deg/30m
7ebe5b47d502226d,bha-tools,.xlsx,6,s0006,worksheet,f000036,regular,worksheet-formula,8,rectangular-table,1,W8:AB9,RADIANS,,0,bha.geometry|directional.trajectory,local-context,rad
80929f251aead383,hydraulics,.xlsx,3,s0003,worksheet,f000001,regular,worksheet-formula,240,rectangular-table,1,B16:I84,,,0,hydraulics.equivalent-circulating-density,local-context,gal/min|ppg|psi|rpm
80929f251aead383,hydraulics,.xlsx,3,s0003,worksheet,f000002,regular,worksheet-formula,30,filled-column,1,J3:J71,ABS,,0,hydraulics.unresolved,catalog-category,
80929f251aead383,hydraulics,.xlsx,1,s0001,worksheet,f000003,regular,worksheet-formula,1,single-cell,1,I4,SUM,,0,cross-cutting.validation,local-context,ft|in
86bfc7a842aae7f0,hydraulics,.xlsx,1,s0001,worksheet,f000001,regular,worksheet-formula,43,filled-column,1,H3:H68,,,0,hydraulics.unresolved,catalog-category,cP|ft^2
86e1a87c92bcaf52,bha-tools,.xlsm,3,s0003,worksheet,f000001,regular,worksheet-formula,1,single-cell,1,M3,,,0,hydraulics.fluid-properties,local-context,MPa|kg/m^3
86e1a87c92bcaf52,bha-tools,.xlsm,1,s0001,worksheet,f000002,regular,worksheet-formula,16,filled-column,1,G3:G24,,,0,bha.geometry,local-context,mm
86e1a87c92bcaf52,bha-tools,.xlsm,1,s0001,worksheet,f000003,regular,worksheet-formula,5,filled-column,1,G11:G15,,,0,bha.geometry,local-context,
86e1a87c92bcaf52,bha-tools,.xlsm,2,s0002,worksheet,f000004,regular,worksheet-formula,10,filled-column,1,K4:K13,,,0,bha.unresolved,catalog-category,MPa|kg/m^3
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000001,regular,worksheet-formula,1,single-cell,1,C16,,,0,bha.motor-performance,local-context,min
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000002,regular,worksheet-formula,1,single-cell,1,F7,IF|MIN,,0,bha.motor-performance|cross-cutting.lookup,local-context,
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000003,regular,worksheet-formula,1,single-cell,1,G11,,,0,bha.motor-performance,local-context,
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000004,regular,worksheet-formula,1,single-cell,1,B56,,,0,bha.geometry|bha.motor-performance,local-context,
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000005,regular,worksheet-formula,1,single-cell,1,C17,,,0,bha.motor-performance,local-context,min
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000006,regular,worksheet-formula,1,single-cell,1,G7,IF,,0,bha.motor-performance,local-context,
8798ede1448cb8e6,bha-tools,.xls,1,s0001,worksheet,f000007,regular,worksheet-formula,1,single-cell,1,H7,,,0,bha.motor-performance,local-context,
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000001,regular,worksheet-formula,6,filled-column,1,M16:M47,,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000002,regular,worksheet-formula,1,single-cell,1,E46,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000003,regular,worksheet-formula,2,filled-column,1,M44:M46,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000004,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000005,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,6,s0006,worksheet,f000006,regular,worksheet-formula,6,rectangular-table,1,L17:N19,IF,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,7,s0007,worksheet,f000007,regular,worksheet-formula,2,filled-column,1,M45:M47,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,7,s0007,worksheet,f000008,regular,worksheet-formula,1,single-cell,1,E46,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,7,s0007,worksheet,f000009,regular,worksheet-formula,2,filled-column,1,M44:M46,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,7,s0007,worksheet,f000010,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,7,s0007,worksheet,f000011,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,8,s0008,worksheet,f000012,regular,worksheet-formula,2,filled-column,1,M45:M47,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,8,s0008,worksheet,f000013,regular,worksheet-formula,1,single-cell,1,E46,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,8,s0008,worksheet,f000014,regular,worksheet-formula,2,filled-column,1,M44:M46,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,8,s0008,worksheet,f000015,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,8,s0008,worksheet,f000016,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000017,regular,worksheet-formula,1,single-cell,1,M46,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000018,regular,worksheet-formula,1,single-cell,1,E47,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000019,regular,worksheet-formula,1,single-cell,1,M45,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000020,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000021,regular,worksheet-formula,1,single-cell,1,P30,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000022,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,5,s0005,worksheet,f000023,regular,worksheet-formula,2,filled-row,1,L30:N30,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000024,regular,worksheet-formula,1,single-cell,1,M44,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000025,regular,worksheet-formula,1,single-cell,1,L40,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000026,regular,worksheet-formula,1,single-cell,1,E45,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000027,regular,worksheet-formula,1,single-cell,1,M43,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000028,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000029,regular,worksheet-formula,1,single-cell,1,C29,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000030,regular,worksheet-formula,2,filled-row,1,L39:N39,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000031,regular,worksheet-formula,1,single-cell,1,M40,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000032,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,3,s0003,worksheet,f000033,regular,worksheet-formula,2,filled-column,1,P39:P40,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000034,regular,worksheet-formula,1,single-cell,1,M44,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000035,regular,worksheet-formula,1,single-cell,1,E45,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000036,regular,worksheet-formula,1,single-cell,1,M43,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000037,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000038,regular,worksheet-formula,1,single-cell,1,C29,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,4,s0004,worksheet,f000039,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000040,regular,worksheet-formula,5,filled-column,1,M16:M58,,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000041,regular,worksheet-formula,1,single-cell,1,E57,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000042,regular,worksheet-formula,2,filled-column,1,M55:M57,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000043,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000044,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000045,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,12,s0012,worksheet,f000046,regular,worksheet-formula,4,rectangular-table,1,L17:N50,IF,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000047,regular,worksheet-formula,5,filled-column,1,M16:M56,,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000048,regular,worksheet-formula,1,single-cell,1,E55,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000049,regular,worksheet-formula,2,filled-column,1,M53:M55,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000050,regular,worksheet-formula,2,filled-column,1,C32:C33,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000051,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000052,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000053,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,13,s0013,worksheet,f000054,regular,worksheet-formula,4,rectangular-table,1,L17:N48,IF,,0,bha.geometry,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000055,regular,worksheet-formula,2,filled-column,1,M54:M56,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000056,regular,worksheet-formula,1,single-cell,1,E55,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000057,regular,worksheet-formula,2,filled-column,1,M53:M55,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000058,regular,worksheet-formula,2,filled-column,1,C32:C33,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000059,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000060,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,14,s0014,worksheet,f000061,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000062,regular,worksheet-formula,2,filled-column,1,M56:M58,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000063,regular,worksheet-formula,1,single-cell,1,E57,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000064,regular,worksheet-formula,2,filled-column,1,M55:M57,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000065,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000066,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,15,s0015,worksheet,f000067,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000068,regular,worksheet-formula,2,filled-column,1,M56:M58,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000069,regular,worksheet-formula,1,single-cell,1,E57,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000070,regular,worksheet-formula,2,filled-column,1,M55:M57,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000071,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000072,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,16,s0016,worksheet,f000073,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000074,regular,worksheet-formula,4,filled-column,1,M36:M60,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000075,regular,worksheet-formula,1,single-cell,1,E59,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000076,regular,worksheet-formula,2,filled-column,1,M57:M59,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000077,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000078,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000079,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,17,s0017,worksheet,f000080,regular,worksheet-formula,4,multi-area,2,L38|N36:N38,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000081,regular,worksheet-formula,2,filled-column,1,M58:M60,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000082,regular,worksheet-formula,1,single-cell,1,E59,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000083,regular,worksheet-formula,2,filled-column,1,M57:M59,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000084,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000085,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000086,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
8b22cd9c8f783873,bha-tools,.xls,18,s0018,worksheet,f000087,regular,worksheet-formula,2,filled-row,1,L38:N38,IF,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000088,regular,worksheet-formula,2,filled-column,1,M58:M60,,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000089,regular,worksheet-formula,1,single-cell,1,E59,,,0,bha.geometry,local-context,specific-gravity
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000090,regular,worksheet-formula,2,filled-column,1,M57:M59,SUM,,0,bha.geometry,local-context,
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000091,regular,worksheet-formula,1,single-cell,1,P17,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000092,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
8b22cd9c8f783873,bha-tools,.xls,19,s0019,worksheet,f000093,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
